Site,Sampling Date,Day.Night,Time point,Pool ID,Sampling Time,Salinity,Temp in the pool,DO (mg/L),TA (uE/kg),NN (umol/L),PO (umol/L),NH4 (umol/L),Wind Speen (m/2),pH,TA normalized to salinity and nutrients (umol/kg),CO2 (umol/kg),fCO2 (uatm),pCO2 (uatm),HCO3 (umol/kg),CO3 (umol/kg),DIC (umol/kg),OmegaAragonite,OmegaCalcite,Fugosity of CO2 (mmol m-2 hr-1),DIC Normalized to Salinity (umol kg),PAR (umol photos m-2 s-1)
CDM,9/16/2016,Day,1,12,14:29:00,35.4,24.4,13.53,1995.4275,0.211,0.484,1.816092,1.6,8.38495452,1961.067968,3.509241058,121.9863971,122.3796516,1200.359,310.9587291,1514.82697,4.908538145,7.455655901,-0.055744055,1489.579854,336.8012863
CDM,9/16/2016,Day,1,13,14:31:00,35.4,24.5,12.78,2030.8985,0.781,0.453,1.816092,1.6,8.378244271,1996.477801,3.643406144,126.9734274,127.3822611,1229.55053,314.7933135,1547.98725,4.971283326,7.548706803,-0.054600211,1522.187462,25.99836946
CDM,9/16/2016,Day,1,14,14:33:00,35.3,22.2,12.97,2116.4505,0.304,0.428,1.356322,1.6,8.477892679,2074.685113,2.993298367,98.20453177,98.52978248,1212.539708,357.8531623,1573.386169,5.600185163,8.561727678,-0.064136959,1542.792549,21.69165033
CDM,9/16/2016,Day,1,15,14:36:00,35,23.2,9.97,2152.5565,0.266,0.433,1.528736,1.6,8.268253596,2091.956576,5.754545139,193.5283486,194.1615346,1464.490089,274.905504,1745.150138,4.328150339,6.60136054,-0.042720705,1696.673745,14.71785967
CDM,9/16/2016,Day,1,Ocean,14:38:00,34.9,19.5,9.12,2219.7505,0,0.425,0.494253,1.6,8.265821378,2151.857653,6.752743474,205.380546,206.0840199,1581.000351,256.4775853,1844.23068,3.982972646,6.137277953,-0.04450205,1787.879187,NA
CDM,9/16/2016,Day,2,1,14:44:00,35,23.8,12.29,2005.1085,0.505,0.47,2.678161,2.4,8.369792547,1947.755191,3.808938971,130.1078525,130.5303852,1239.425474,300.5273067,1543.76172,4.743810532,7.222756204,-0.123890582,1500.87945,14.41657865
CDM,9/16/2016,Day,2,2,14:48:00,35.2,21.5,10.51,2135.6165,0.838,0.419,1.413793,2.4,8.273698361,2088.005047,5.906741948,190.091454,190.7265675,1472.620188,263.9971459,1742.524076,4.122622136,6.315954808,-0.102123923,1703.801319,12.27212655
CDM,9/16/2016,Day,2,3,14:52:00,35.2,21.4,13.68,2062.9985,1.03,0.443,1.873563,2.4,8.41064292,2016.762427,3.732065982,119.7824163,120.183084,1272.725241,311.5790014,1588.036308,4.863790431,7.453477197,-0.136917259,1552.746612,18.751635
CDM,9/16/2016,Day,2,4,14:54:00,35.4,23.7,12.56,2042.7605,1.11,0.461,2.045977,2.4,8.257131493,2008.247431,5.502771809,187.876282,188.4872102,1383.095047,260.1453989,1648.743218,4.09388682,6.23113203,-0.097291336,1621.264164,14.01019005
CDM,9/16/2016,Day,2,5,14:57:00,35.2,24.9,11.47,2079.0385,0.113,0.435,1.643678,2.4,8.276984251,2031.766315,5.095810634,179.2147808,179.7890453,1370.551734,280.750611,1656.398156,4.447677522,6.747609452,-0.098334601,1619.589308,13.88600905
CDM,9/16/2016,Day,2,6,14:58:00,35.4,25.2,10.79,2078.5225,0.151,0.47,1.873563,2.4,8.277865819,2042.648771,5.014717857,177.8865414,178.454467,1361.50119,283.8461783,1650.362086,4.496832923,6.813861005,-0.098083148,1622.856051,35.43741799
CDM,9/16/2016,Day,2,8,15:04:00,35.2,25,12.99,1837.2765,1.04,0.461,6.816092,2.4,8.28606104,1791.251154,4.319710827,152.3043436,152.7917677,1188.656615,249.5471832,1442.523509,3.955165334,5.998601681,-0.110111658,1410.467431,86.5173134
CDM,9/16/2016,Day,2,9,15:06:00,35.2,26.1,16.66,1975.0845,0.571,0.43,1.931034,2.4,8.479008214,1930.284367,2.402583483,87.0699044,87.34482949,1052.905642,358.857581,1414.165807,5.71725617,8.641830322,-0.135488995,1382.7399,154.141965
CDM,9/16/2016,Day,2,10,15:08:00,35.6,24.5,11.89,2000.5155,0.668,0.466,1.988506,2.4,8.522199482,1977.442539,2.212501698,77.18671509,77.43522939,1041.724262,373.2122308,1417.148994,5.885849652,8.934798505,-0.145206472,1401.402894,208.8786572
CDM,9/16/2016,Day,2,11,15:13:00,36,24.7,11.92,2066.7445,0.47,0.47,2.678161,2.4,8.323633316,2065.006339,4.343446647,152.6182341,153.1084549,1303.639045,300.5372171,1608.519709,4.730735509,7.173036175,-0.110347442,1608.519709,54.273494
CDM,9/16/2016,Day,2,12,15:15:00,35.8,25.1,13.38,2008.1315,0.285,0.482,2.045977,2.4,8.452098128,1995.703342,2.743994307,97.29489566,97.60587204,1114.008878,348.7560592,1465.508931,5.507349251,8.342727659,-0.133935125,1457.367215,422.0415796
CDM,9/16/2016,Day,2,13,15:19:00,35.3,25.5,13.03,1957.0365,1.1,0.481,1.988506,2.4,8.376859738,1918.58343,3.402796602,121.5550364,121.9416754,1166.189096,308.0450391,1477.636931,4.890363448,7.404509066,-0.122243822,1448.905102,22.29579751
CDM,9/16/2016,Day,2,14,15:22:00,36.5,21.9,8.57,2082.2175,0.67,0.456,1.413793,2.4,8.467552227,2110.845397,3.005282421,98.4402574,98.76749873,1192.219561,349.0472027,1544.272046,5.41264961,8.268975569,-0.144424996,1565.720269,22.56771995
CDM,9/16/2016,Day,2,15,15:26:00,35.2,23.5,10.34,2157.5635,0.277,0.441,1.471264,2.4,8.284172694,2108.88112,5.424105004,184.0396933,184.6396134,1442.862019,285.3938713,1733.679996,4.493258694,6.845075383,-0.099680543,1695.153773,10.7276752
CDM,9/16/2016,Day,2,Ocean,15:27:00,34.9,19.7,9.07,2220.3445,0.0192,0.438,0.436782,2.4,8.279652598,2152.520434,6.440443929,196.9780913,197.6510977,1563.389988,263.8046295,1833.635061,4.099640975,6.313805482,-0.103902672,1777.607323,NA
CDM,9/16/2016,Day,3,1,15:34:00,35.6,22.7,11.06,1953.849696,1.26,0.747,1.89,1.4,8.392614781,1932.255955,3.533938989,117.6731881,118.0605326,1191.152353,296.289212,1490.975504,4.637087342,7.076230819,-0.045247957,1474.40911,12.51981099
CDM,9/16/2016,Day,3,2,15:36:00,35.1,21.6,10.94,2120.220696,2.38,0.709,1.89,1.4,8.2553595,2068.384204,6.183349165,199.4228466,200.0883205,1479.729249,254.6703747,1740.582973,3.980988563,6.09823984,-0.033124444,1697.068399,11.47180654
CDM,9/16/2016,Day,3,3,15:40:00,35.4,22.3,14.64,2127.238696,1.54,0.606,1.44,1.4,8.442052139,2092.478951,3.365603041,110.771707,111.1381329,1258.91835,344.1654906,1606.449444,5.38469226,8.228745383,-0.046901403,1579.675286,18.39523312
CDM,9/16/2016,Day,3,4,15:42:00,35.5,24.3,11.62,2035.103696,1.96,0.641,2.19,1.4,8.218995776,2007.243659,6.02833975,209.1288796,209.8039533,1405.474277,248.1091477,1659.611764,3.912073026,5.94299214,-0.029298593,1636.561601,12.28266356
CDM,9/16/2016,Day,3,5,15:45:00,35.6,25.9,12.78,2024.539696,0.295,0.531,2.11,1.4,8.327040005,2000.775077,4.066962897,146.9621322,147.4273299,1255.224581,302.0361397,1561.327684,4.794031943,7.246388976,-0.0373519,1543.979598,12.18102545
CDM,9/16/2016,Day,3,6,15:47:00,35.6,25.6,11.25,1997.780696,0.43,0.569,1.81,1.4,8.301713225,1974.781144,4.386361273,157.3258618,157.8256916,1269.81359,285.0920678,1559.292019,4.518710657,6.836575461,-0.036082276,1541.966552,20.80263302
CDM,9/16/2016,Day,3,8,15:55:00,35.3,24.8,12.76,1849.345696,1.63,0.567,3.67,1.4,8.320879473,1811.941838,3.91753785,137.4994261,137.9405374,1164.365869,263.5148218,1431.798228,4.169920795,6.327138734,-0.039900077,1403.957707,76.91966954
CDM,9/16/2016,Day,3,9,15:56:00,35.4,26.1,15.89,1906.008696,0.588,0.567,1.22,1.4,8.515442456,1874.177968,2.028652116,73.59438935,73.82676157,968.3607153,360.5635435,1330.952911,5.736491273,8.668172919,-0.048047719,1308.770362,90.54781492
CDM,9/16/2016,Day,3,10,15:58:00,35.5,25.9,13.1,1899.752696,1.26,0.609,2.78,1.4,8.489968357,1872.468895,2.217741095,80.09804477,80.35156944,995.2999741,347.7255174,1345.243233,5.523103356,8.349656262,-0.047295855,1326.559299,179.025973
CDM,9/16/2016,Day,3,11,16:01:00,35.5,25.8,11.5,2067.899696,0.662,0.588,2.04,1.4,8.318939476,2038.399839,4.291945425,154.627694,155.1177562,1296.702872,304.4432562,1605.438073,4.833338683,7.309158403,-0.03632334,1583.140322,31.10903927
CDM,9/16/2016,Day,3,12,16:04:00,35.5,24.5,10.59,1934.887696,0.535,0.567,1.44,1.4,8.402051831,1907.68095,3.191955942,111.2984175,111.6567737,1138.785622,308.684025,1450.661603,4.87150765,7.396095358,-0.044191549,1430.513525,386.2341959
CDM,9/16/2016,Day,3,13,16:06:00,35.3,25.1,12.1,1932.371696,1.47,0.636,1.89,1.4,8.375767721,1895.009602,3.413491648,120.7194279,121.1052848,1157.955162,300.6617326,1462.030386,4.764279411,7.222419826,-0.042142814,1433.602018,14.72013605
CDM,9/16/2016,Day,3,14,16:08:00,36.1,21.4,9.4,2014.916696,0.636,0.551,1,1.4,8.556241712,2020.701206,2.210554729,71.2914595,71.5299136,1061.432848,370.8121586,1434.455561,5.755012703,8.80828988,-0.054427848,1438.44016,12.82634517
CDM,9/16/2016,Day,3,15,16:12:00,35.2,23.7,10.43,2132.446696,0.786,0.539,1.37,1.4,8.296816768,2085.014992,5.118321763,174.5666812,175.1343211,1407.339915,288.7158767,1701.174113,4.549478779,6.926687551,-0.03523311,1663.370244,8.152861058
CDM,9/16/2016,Day,3,Ocean,16:14:00,34.9,19.5,8.89,2216.239696,0.109,0.532,0.26,1.4,8.265170774,2148.890619,6.75404067,205.4199994,206.1236085,1578.936928,255.7594138,1841.450382,3.971819791,6.120092756,-0.034064926,1785.183843,NA
CDM,9/16/2016,Day,4,1,16:20:00,35.5,21.7,8.24,1901.557696,0.941,0.687,1.81,1.2,8.286396891,1874.9677,4.959315199,160.7190821,161.254715,1281.400409,239.9340802,1526.293805,3.742660126,5.728154418,-0.028923914,1505.09528,11.11934626
CDM,9/16/2016,Day,4,2,16:21:00,35.1,21.5,10.76,2096.540696,2.4,0.695,1.81,1.2,8.263679188,2045.380054,5.977886645,192.2781561,192.9205772,1455.209798,254.3446955,1715.53238,3.974349513,6.089736795,-0.025276833,1672.644071,10.35447536
CDM,9/16/2016,Day,4,3,16:25:00,35.7,22.5,15.08,1977.182696,2.78,0.782,2.19,1.2,8.479116951,1962.06674,2.713327895,89.92080368,90.21751641,1112.454749,335.9632986,1451.131375,5.250300047,8.015422438,-0.036700075,1439.038614,18.15761749
CDM,9/16/2016,Day,4,4,16:26:00,35.5,23.9,11.03,1970.851696,0.932,0.643,3.37,1.2,8.191907665,1941.708686,6.396894587,219.6488074,220.3613293,1390.204,227.2004541,1623.801348,3.576137091,5.439089694,-0.020540366,1601.248552,10.98379624
CDM,9/16/2016,Day,4,5,16:29:00,35.4,25,13.39,1947.325696,1.41,0.628,2.48,1.2,8.332279446,1914.435634,3.963729307,139.8986084,140.3463237,1215.090168,285.0367838,1504.090681,4.51154791,6.840313824,-0.028883716,1479.022503,10.90472368
CDM,9/16/2016,Day,4,6,16:32:00,35.5,25.4,11.07,1923.962696,0.697,0.621,1.59,1.2,8.313933694,1896.97277,4.08455742,145.6953393,146.1593409,1210.590238,276.8847117,1491.559507,4.387589791,6.643263709,-0.027940137,1470.843403,18.20262873
CDM,9/16/2016,Day,4,8,16:36:00,35.4,23.9,11.26,1774.811696,0.912,0.615,4.04,1.2,8.279174344,1742.760384,4.388217578,150.59822,151.0867088,1164.998695,232.2401361,1401.627049,3.657904318,5.56427844,-0.028476355,1378.266598,56.94787554
CDM,9/16/2016,Day,4,9,16:38:00,35.4,25.1,14.52,1859.205696,1.94,0.573,1.67,1.2,8.476549231,1829.047884,2.3381954,82.73415411,82.99858662,1001.143303,328.5881636,1332.069662,5.203261373,7.886681568,-0.035174276,1309.868501,26.01502827
CDM,9/16/2016,Day,4,10,16:41:00,35.4,25.6,14.06,1899.967696,1.59,0.645,2.33,1.2,8.524342133,1868.208151,1.99706881,71.55488047,71.78219024,963.7898538,359.6562915,1325.443214,5.708478608,8.63922444,-0.035965318,1303.352494,144.5047069
CDM,9/16/2016,Day,4,11,16:43:00,35.4,25.7,11.41,2027.683696,0.48,0.594,1.74,1.2,8.331072722,1993.234068,4.063037239,145.9416691,146.404761,1258.931137,302.1531276,1565.147301,4.798045312,7.259133806,-0.027719193,1539.061513,22.16140501
CDM,9/16/2016,Day,4,12,16:46:00,36,23.5,11.53,1872.7036,2.77,0.68,1.22,1.2,8.359719775,1874.9336,3.620063798,123.3472087,123.7492595,1153.034301,276.3543073,1433.008672,4.327684827,6.585310423,-0.031831591,1433.008672,133.7014226
CDM,9/16/2016,Day,4,13,16:48:00,35.5,24,10.68,1885.0266,1.55,0.608,1,1.2,8.351949728,1859.987592,3.708730074,127.673914,128.0875263,1167.444034,276.8280847,1447.980849,4.359167456,6.62807922,-0.031011315,1427.870004,12.21265826
CDM,9/16/2016,Day,4,14,16:50:00,35.5,23.4,12.49,1951.1516,1.71,0.602,0.85,1.2,8.413754813,1925.493967,3.222418892,109.2254306,109.5818829,1155.622778,309.0127055,1467.857902,4.853474012,7.392629856,-0.033639531,1447.470987,7.498609308
CDM,9/16/2016,Day,4,15,16:51:00,35.3,25.3,10.36,2068.2226,0.75,0.515,0.93,1.2,8.279470121,2028.335647,4.955751983,176.1454082,176.707089,1352.017123,283.3060394,1640.278914,4.493419859,6.807662703,-0.024665003,1608.384602,7.834181282
CDM,9/16/2016,Day,4,Ocean,16:53:00,34.9,19.5,9.19,2248.3816,0.0497,0.534,0.33,1.2,8.251684272,2179.926999,7.136969672,217.0665498,217.8100608,1617.441047,253.9854305,1878.563447,3.944270689,6.07764293,-0.023518701,1821.162897,NA
CDM,9/16/2016,Day,5,1,17:03:00,35.3,21.8,5.43,1881.2586,0.626,0.63,2.19,0.5,8.154339851,1843.762733,7.270820295,236.0094704,236.7951217,1386.776724,191.4258804,1585.473425,2.990957293,4.577748712,-0.003427146,1554.644775,10.2212578
CDM,9/16/2016,Day,5,2,17:08:00,35.1,21.5,9.44,1972.3336,1.92,0.564,2.04,0.5,8.207501058,1923.45816,6.623178797,213.0339169,213.745702,1416.662128,217.5630949,1640.848402,3.399606108,5.209080464,-0.003947022,1599.827192,8.73083546
CDM,9/16/2016,Day,5,3,17:09:00,35.3,22.8,14.71,1875.4006,2.63,0.638,2.48,0.5,8.280307122,1839.707155,4.819187811,160.6366787,161.1648215,1253.827967,240.0669293,1498.714084,3.766074863,5.747949156,-0.004883969,1469.572421,14.2055728
CDM,9/16/2016,Day,5,4,17:10:00,35.4,23.4,9.46,1982.5626,1.85,0.579,2.85,0.5,8.120556572,1949.105907,8.072990393,273.4936899,274.386393,1472.75858,200.0359541,1680.867524,3.14391996,4.789407652,-0.002527373,1652.853065,10.08568303
CDM,9/16/2016,Day,5,5,17:13:00,35.5,25.1,12.64,1900.9436,1.51,0.579,1.89,0.5,8.373861892,1874.737842,3.360593198,118.972251,119.3525226,1136.796641,295.2137714,1435.371005,4.671569943,7.079720169,-0.005403522,1415.435297,10.01789424
CDM,9/16/2016,Day,5,6,17:15:00,35.6,24.2,10.19,1923.1626,0.352,0.579,2.19,0.5,8.325125083,1900.549116,4.092737373,141.6923971,142.1503084,1216.887325,273.8946879,1494.874751,4.313825,6.554302141,-0.005076676,1478.265031,10.66248594
CDM,9/16/2016,Day,5,8,17:21:00,35.4,23.8,10.19,1768.46398,0.313,0.54,5.3,0.5,8.234857559,1734.616697,5.025662552,172.0304959,172.5892018,1202.410357,215.6481263,1423.084145,3.395100295,5.166026221,-0.004528397,1399.366076,14.39924645
CDM,9/16/2016,Day,5,9,17:22:00,35.4,24,12.39,1817.5846,1.75,0.582,2.04,0.5,8.481034181,1787.578657,2.337638662,80.43156974,80.69212158,989.769224,315.2150709,1307.321934,4.966964895,7.55335259,-0.006325662,1285.533235,13.63731834
CDM,9/16/2016,Day,5,10,17:24:00,35.3,24.9,12.92,1860.5546,1.35,0.609,1.15,0.5,8.550536354,1825.170419,1.832789082,64.49100138,64.69762485,926.1686675,356.9911532,1284.99261,5.651686587,8.572877726,-0.006495245,1260.006642,88.24114403
CDM,9/16/2016,Day,5,11,17:27:00,35.3,25.1,10.81,1995.1476,0.698,0.59,1.74,0.5,8.328572954,1955.909852,4.112025474,145.4233418,145.8881734,1251.278342,291.4375939,1546.827961,4.618113907,7.000839909,-0.004897699,1516.750751,14.47317082
CDM,9/16/2016,Day,5,12,17:28:00,35.4,22.9,8.86,1849.4506,0.576,0.586,1.3,0.5,8.342911024,1818.490723,3.886415785,129.9543245,130.381049,1171.214099,260.5743253,1435.67484,4.086825276,6.23478009,-0.005496098,1411.746926,20.40079561
CDM,9/16/2016,Day,5,13,17:31:00,35.4,23.1,9.22,1868.3786,1.16,0.57,1.37,0.5,8.329155337,1837.592957,4.076401573,137.0229537,137.4717875,1194.976043,259.4867955,1458.53924,4.073151659,6.210360944,-0.005323596,1434.230253,11.83569238
CDM,9/16/2016,Day,5,14,17:32:00,35.3,22.3,9.74,1998.5026,0.498,0.706,1.15,0.5,8.346470547,1959.695777,4.274114486,140.5986696,141.063777,1281.911948,280.58123,1566.767292,4.392688367,6.713791071,-0.005365414,1536.302372,6.872075054
CDM,9/16/2016,Day,5,15,17:34:00,35.2,22.5,9.71,2111.3036,0.79,0.548,1.22,0.5,8.310717684,2064.50112,5.044279457,166.7263934,167.2765909,1397.932771,283.2493951,1686.226446,4.440882171,6.784668486,-0.004799327,1648.754747,5.80401889
CDM,9/16/2016,Day,5,Ocean,17:37:00,34.9,19.2,8.52,2199.4196,0.73,0.521,0.04,0.5,8.239349502,2133.389109,7.299847866,220.1617031,220.9186483,1597.634717,241.1114526,1846.046017,3.74045321,5.767990444,-0.004047323,1789.639055,NA
CDM,9/26/2016,Night,0,1,23:52:00,34.4,18.6,5.2,2218.5486,1.55,0.472,3.447,3.2,7.797798757,2118.584773,25.19971558,745.2045948,747.7875394,1961.292713,103.4865896,2089.979018,1.606634459,2.483321454,0.328351944,1997.091062,0
CDM,9/26/2016,Night,0,2,0:57:00,34.4,18.4,6.58,2147.5926,1.2,0.506,4.732,3.2,7.924776931,2049.252529,17.59855117,517.4680168,519.2656439,1826.813132,128.1536722,1972.565356,1.9882565,3.074699214,0.113243744,1884.895784,0
CDM,9/26/2016,Night,0,3,23:59:00,34.3,18.4,6.64,2245.0136,0.24,0.514,3.279,3.2,7.932948937,2136.593305,18.0498264,530.4470426,532.2897844,1907.647679,136.04949,2061.746995,2.111892325,3.266468859,0.125679014,1964.38672,0
CDM,9/27/2016,Night,0,4,0:00:00,34.4,18.1,6.04,2249.2846,0.621,0.494,3.95,3.2,7.914740051,2146.607396,19.10969798,557.1008411,559.0435302,1925.56898,130.5055921,2075.18427,2.022738491,3.13031969,0.152314579,1982.953858,0
CDM,9/27/2016,Night,0,5,0:05:00,34.5,18,7.17,2233.9336,0.146,0.493,2.777,3.2,7.961535969,2138.804117,16.78823969,488.2887729,489.9935111,1881.508364,141.8192574,2040.115861,2.196194306,3.398992941,0.086386341,1955.111033,0
CDM,9/27/2016,Night,0,6,0:06:00,34.5,17.9,7.06,2257.8656,0.045,0.459,1.771,3.2,7.965528526,2162.573658,16.8414464,488.4298924,490.1372662,1900.680757,144.0406876,2061.562891,2.22987458,3.451954753,0.086773476,1975.664438,0
CDM,9/27/2016,Night,0,8,0:09:00,34.5,17.7,5.5,2253.407,0.597,0.584,2.33,3.2,7.867756685,2158.413917,21.86062219,630.3491871,632.5585565,1961.044878,117.7601154,2100.665616,1.821862316,2.821690587,0.225174446,2013.137882,0
CDM,9/27/2016,Night,0,9,0:11:00,34.5,17.9,4.62,2209.55,0.043,0.546,3.726,3.2,7.813519075,2114.479125,24.52036647,711.131317,713.6177977,1950.056959,104.1391082,2078.716434,1.612163577,2.495707954,0.301914041,1992.103249,0
CDM,9/27/2016,Night,0,10,0:13:00,34.5,17.9,4.35,2305.285,0.628,0.582,3.279,3.2,7.781296856,2207.248667,27.81132789,806.5746591,809.3951617,2053.618869,101.8272897,2183.257487,1.576374624,2.440304906,0.394117135,2092.288425,0
CDM,9/27/2016,Night,0,11,0:15:00,34.4,17.9,6.07,2193.778,0.978,0.563,2.665,3.2,7.886826285,2095.202711,20.14973363,584.0550042,586.0968685,1895.54931,119.5641309,2035.263175,1.851948281,2.867400866,0.17925038,1944.807034,0
CDM,9/27/2016,Night,0,12,0:17:00,34.4,17.9,3.71,2273.922,0.9,0.561,3.056,3.2,7.770714828,2171.334689,28.20731271,817.6099223,820.4690496,2031.028575,98.05514846,2157.291036,1.518792152,2.351569952,0.405000027,2061.411435,0
CDM,9/27/2016,Night,0,13,0:19:00,34.5,18,4.17,2227.435,0.739,0.605,2.832,3.2,7.792172159,2133.199208,26.04655942,757.5685583,760.2142218,1976.457803,100.8678563,2103.372219,1.562026312,2.417507593,0.345775913,2015.73171,0
CDM,9/27/2016,Night,0,14,0:21:00,34.5,18,4.92,2284.7,1.39,0.574,2.106,3.2,7.818214427,2189.368083,25.00278264,727.2101352,729.749691,2014.50243,109.1629611,2148.668173,1.690483209,2.616316999,0.316532478,2059.140333,0
CDM,9/27/2016,Night,0,15,0:23:00,34.4,18,6.58,2269.593,1.42,0.543,3.056,3.2,7.943431409,2167.677778,17.92797042,521.1520599,522.9715993,1925.598713,138.8936333,2082.420316,2.152044119,3.33123764,0.118107356,1989.868302,0
CDM,9/27/2016,Night,0,Ocean,0:25:00,34.4,18.2,7.25,2292.815,0.693,0.566,1.994,3.2,8.013214661,2190.209778,14.94575078,436.960476,438.482102,1893.467081,161.6019142,2070.014746,2.505531114,3.876527666,0.036748518,1978.01409,0
CDM,9/27/2016,Night,1,1,0:40:00,34.6,17.8,2.99,2337.198,0.737,0.592,3.67,2.3,7.710160735,2244.057006,33.82943604,978.825353,982.2531637,2117.63283,89.0057812,2240.468047,1.376701582,2.131355006,0.290243551,2153.338734,0
CDM,9/27/2016,Night,1,2,0:43:00,34.4,18.2,5.9,2258.712,0.664,0.603,2.832,2.3,7.894203647,2156.829356,20.19986483,590.5720417,592.6289449,1945.707141,126.2569231,2092.163929,1.957530334,3.028667437,0.095029469,1999.178866,0
CDM,9/27/2016,Night,1,3,0:45:00,34.5,18.1,5.06,2248.082,0.652,0.558,3.056,2.3,7.857333254,2152.642833,22.16675863,646.5770224,648.8319549,1958.675204,116.5825662,2097.424529,1.805969303,2.794372713,0.12304083,2010.03184,0
CDM,9/27/2016,Night,1,4,0:47:00,34.5,17.8,5.01,2268.789,0.691,0.572,2.218,2.3,7.872173023,2173.340917,21.70346891,627.6261585,629.8232141,1971.232621,120.0361404,2112.97223,1.857666998,2.876453132,0.114626013,2024.93172,0
CDM,9/27/2016,Night,1,5,0:48:00,34.6,17.4,6.06,2278.332,0.306,0.541,2.832,2.3,7.904458181,2187.822394,20.23017861,578.6081416,580.6437077,1963.236916,127.1290179,2110.596113,1.963902551,3.043346533,0.091095975,2028.517375,0
CDM,9/27/2016,Night,1,6,0:49:00,34.6,17.5,6.2,2253.677,0.449,0.537,1.994,2.3,7.920734424,2165.065206,19.11511049,548.3039948,550.2304583,1930.184654,130.2556216,2079.555387,2.012829392,3.11842379,0.075539581,1998.683788,0
CDM,9/27/2016,Night,1,8,0:54:00,34.6,17.4,4.63,2289.079,0.947,0.547,2.441,2.3,7.822297006,2199.149089,25.16051946,719.6219909,722.1540504,2020.837641,108.3034341,2154.301594,1.673082935,2.592680145,0.162457568,2070.523199,0
CDM,9/27/2016,Night,1,9,0:56:00,34.6,17.6,3.02,2247.709,0.57,0.597,3.447,2.3,7.736361086,2158.106761,30.58684228,879.9069923,882.9958066,2024.670453,89.70719116,2144.964487,1.386672457,2.147822442,0.242160001,2061.549201,0
CDM,9/27/2016,Night,1,10,0:58:00,34.3,17.5,2.41,2357.498,0.63,0.592,3.503,2.3,7.679618827,2243.998419,37.25133348,1066.766249,1070.516511,2153.589656,82.83638744,2273.677377,1.282102403,1.987353324,0.337709446,2166.309278,0
CDM,9/27/2016,Night,1,11,1:00:00,34.5,17.7,5.07,2292.832,0.438,0.556,1.771,2.3,7.827572086,2196.552708,24.69259347,712.008839,714.5046542,2019.329182,110.5435004,2154.565276,1.710214336,2.648770794,0.157314796,2064.791722,0
CDM,9/27/2016,Night,1,12,1:02:00,34.2,17.6,2.83,2344.16,0.407,0.592,2.888,2.3,7.532017623,2225.15745,53.27887246,1529.33133,1534.703793,2195.733195,60.21057323,2309.22264,0.932693375,1.445657058,0.570160492,2193.761508,0
CDM,9/27/2016,Night,1,13,1:04:00,34.5,17.6,3.19,2334.907,1.04,0.607,2.777,2.3,7.709323291,2236.536292,34.0780521,979.8012667,983.2411348,2117.859772,87.9683856,2239.90621,1.360524397,2.107677659,0.292580977,2146.576784,0
CDM,9/27/2016,Night,1,14,1:05:00,34.5,17.7,3.54,2302.674,1.1,0.655,2.721,2.3,7.710743489,2205.8035,33.39248685,962.8695267,966.2456399,2086.702716,87.28870998,2207.383913,1.350440348,2.091554771,0.283235292,2115.409583,0
CDM,9/27/2016,Night,1,15,1:08:00,34.5,17.7,6.02,2252.187,0.905,0.575,1.771,2.3,7.90214827,2158.067,19.97176735,575.884218,577.9025644,1939.246861,126.0478296,2085.266458,1.95008123,3.020275354,0.088986618,1998.380355,0
CDM,9/27/2016,Night,1,Ocean,1:09:00,34.4,17.9,6.95,2264.36,0.971,0.564,2.106,2.3,7.913722536,2163.176156,19.39849073,562.2796706,564.2453599,1941.466811,130.284289,2091.149591,2.017994555,3.124492943,0.081727807,1998.209609,0
CDM,9/27/2016,Night,2,1,1:25:00,34.6,17.7,2.16,2362.113,0.861,0.589,3.279,0,7.616044811,2268.495178,43.36923492,1251.235823,1255.624459,2180.993487,73.52903778,2297.89176,1.136953096,1.760609222,0,2208.529302,0
CDM,9/27/2016,Night,2,2,1:29:00,34.5,18,5.37,2242.493,1.17,0.59,2.497,0,7.859146769,2148.3495,22.06512883,641.7679805,644.0089403,1953.521791,116.3209966,2091.907917,1.801331603,2.787874183,0,2004.745087,0
CDM,9/27/2016,Night,2,3,1:31:00,34.5,18,3.94,2254.369,1.42,0.635,3,0,7.791161854,2159.531333,26.43656678,768.911988,771.5973007,2001.390948,101.9029766,2129.730491,1.578056047,2.442316398,0,2040.991721,0
CDM,9/27/2016,Night,2,4,1:33:00,34.6,17.5,4.02,2285.754,0.977,0.563,2.497,0,7.836746682,2195.943783,24.14007252,692.4416264,694.8749111,2008.967329,111.7333317,2144.840733,1.726605972,2.674985352,0,2061.43026,0
CDM,9/27/2016,Night,2,5,1:35:00,34.6,17.1,4.88,2284.612,0.816,0.525,2.33,0,7.844342375,2194.815439,23.91574213,678.0720737,680.4668552,2007.297377,111.8961503,2143.109269,1.726990713,2.678114237,0,2059.766131,0
CDM,9/27/2016,Night,2,6,1:37:00,34.7,17.3,5.69,2289.641,0.998,0.533,2.05,0,7.869948127,2206.459261,22.28428536,635.8590869,638.099026,1994.546616,119.1130697,2135.943971,1.838513472,2.849242163,0,2058.812661,0
CDM,9/27/2016,Night,2,8,1:41:00,34.7,17.1,3.83,2307.333,0.792,0.581,3,0,7.772753398,2222.444394,28.98986209,822.3900254,825.2949723,2065.105253,97.84983482,2191.94495,1.509394018,2.340291463,0,2112.791383,0
